rowIndex,barcode,boxId,status,boxWeightBefore,grossWeightBefore,numberOfConesBefore,storageBefore,storedStatusBefore
408,699d7936a4fa520dcb8c8a23,BOX-PO-2026-771-M0116001-1771927862096-6,updated,12.053000000000003,0,21,B7-04-S0009-F02,true
409,699d7936a4fa520dcb8c8a2a,BOX-PO-2026-771-M0116001-1771927862096-13,updated,2.2400000000000055,0,21,B7-04-S0009-F02,true
410,69946687f0a2c8b07dc46b62,BOX-PO-2026-977-CN/2000-1771333255363-35,updated,17.14,0,14,B7-04-S0010-F01,true
411,69d884a2edc59d9ec10462d5,BOX-PO-2026-1097-CN/2131 10.04-1775797410626-20,updated,5.763999999999999,17.4,17,B7-04-S0016-F03,true
412,69d884a2edc59d9ec10462e0,BOX-PO-2026-1097-CN/2133-1775797410626-29,updated,16.24,19.86,19,B7-04-S0017-F03,true
413,69d884a2edc59d9ec10462e3,BOX-PO-2026-1097-CN/2133-1775797410626-32,updated,0,20.98,20,,false
414,69946687f0a2c8b07dc46ba2,BOX-PO-2026-977-NL/8195-1771333255363-75,updated,20.065,0,23,B7-04-S0018-F01,true
415,69946687f0a2c8b07dc46c2c,BOX-PO-2026-977-NC/1527-1771333255363-169,updated,0.5239999999999996,0,8,B7-04-S0023-F02,true
416,699fd97f587b8d1a74042b8c,BOX-PO-2026-306-M0115814-1772083583688-1,updated,3.6119999999999983,0,36,B7-04-S0024-F01,true
417,69946687f0a2c8b07dc46c36,BOX-PO-2026-977-NC/1551-1771333255363-176,updated,0.6379999999999981,0,42,B7-04-S0046-F01,true
418,69b513a23d64f8257c10510c,BOX-PO-2026-771-M0116192-1773474722193-7,updated,34.71,0,33,B7-04-S0046-F03,true
419,69946687f0a2c8b07dc46c5a,BOX-PO-2026-977-NC/1524-1771333255363-201,updated,14.47,0,29,B7-04-S0047-F02,true
420,69946c8df0a2c8b07dc47814,BOX-PO-2026-921-90724-1771334797903-1,updated,10.95,0,9,B7-04-S0052-F02,true
421,6994580ef0a2c8b07dc41d16,BOX-PO-2026-015-EW58385-1771329550901-28,updated,22.64,0,18,B7-04-S0054-F01,true
422,69ae6208bec7c1c9b31c8456,BOX-PO-2026-506-CN 2116-1773036040224-1,updated,5.814,0,20,B7-04-S0054-F03,true
423,69ae6208bec7c1c9b31c8457,BOX-PO-2026-506-CN 2116-1773036040224-2,updated,19.281,0,20,B7-04-S0054-F03,true
424,69ae6208bec7c1c9b31c8458,BOX-PO-2026-506-CN 2116-1773036040224-3,updated,5.966000000000001,0,20,B7-04-S0054-F03,true
425,69946687f0a2c8b07dc46cb0,BOX-PO-2026-977-NC/1540-1771333255363-259,updated,13.63,0,27,B7-04-S0057-F01,true
426,699e7c64c926fc0fe8571b54,BOX-PO-2026-712-91413-1771994212415-18,updated,11.979999999999999,0,10,B7-04-S0063-F03,true
427,69945467f0a2c8b07dc414ce,BOX-PO-2026-986-92780-1771328615255-73,updated,43.8,0,24,B7-05-S0001-F01,true
428,69945467f0a2c8b07dc414e6,BOX-PO-2026-986-92149-1771328615255-91,updated,2.700000000000001,0,10,B7-05-S0001-F01,true
429,69945535f0a2c8b07dc41985,BOX-PO-2026-415-25522307423-1771328821195-40,updated,60,0,24,B7-05-S0001-F01,true
430,699d917ec926fc0fe856c2fb,BOX-PO-2026-869-94358-1771934078209-2,updated,49.76,0,40,B7-05-S0001-F01,true
431,699d917ec926fc0fe856c2fc,BOX-PO-2026-869-94358-1771934078209-3,updated,12.183000000000021,0,40,B7-05-S0001-F01,true
432,699d917ec926fc0fe856c2fd,BOX-PO-2026-869-94358-1771934078209-4,updated,49.66,0,40,B7-05-S0001-F01,true
433,699d917ec926fc0fe856c300,BOX-PO-2026-869-94358-1771934078209-7,updated,14.106000000000009,0,40,B7-05-S0001-F01,true
434,699d917ec926fc0fe856c301,BOX-PO-2026-869-94358-1771934078209-8,updated,41.147999999999996,0,40,B7-05-S0001-F01,true
435,699d917ec926fc0fe856c302,BOX-PO-2026-869-94358-1771934078209-9,updated,2.206000000000003,0,40,B7-05-S0001-F01,true
436,699d917ec926fc0fe856c303,BOX-PO-2026-869-94358-1771934078209-10,updated,49.74,0,40,B7-05-S0001-F01,true
437,699d917ec926fc0fe856c306,BOX-PO-2026-869-94358-1771934078209-13,updated,2.6799999999999997,0,40,B7-05-S0001-F01,true
438,699d917ec926fc0fe856c307,BOX-PO-2026-869-94358-1771934078209-14,updated,20.605000000000004,0,40,B7-05-S0001-F01,true
439,699d917ec926fc0fe856c30d,BOX-PO-2026-869-94358-1771934078209-20,updated,41.611000000000004,0,40,B7-05-S0001-F01,true
440,699d917ec926fc0fe856c310,BOX-PO-2026-869-94358-1771934078209-23,updated,49.62,0,40,B7-05-S0001-F01,true
441,699d917ec926fc0fe856c317,BOX-PO-2026-869-94385-1771934078209-29,updated,3.3859999999999957,0,40,B7-05-S0001-F01,true
442,699d917ec926fc0fe856c319,BOX-PO-2026-869-94385-1771934078209-31,updated,45.48,0,40,B7-05-S0001-F01,true
443,699d917ec926fc0fe856c31a,BOX-PO-2026-869-94385-1771934078209-32,updated,2.724000000000018,0,40,B7-05-S0001-F01,true
444,699d917ec926fc0fe856c31e,BOX-PO-2026-869-94385-1771934078209-36,updated,25.264,0,24,B7-05-S0001-F01,true
445,699d917ec926fc0fe856c324,BOX-PO-2026-869-94385-1771934078209-42,updated,1.7719999999999985,0,40,B7-05-S0001-F01,true
446,69a0236e249d7321ce927dcd,BOX-PO-2026-198-2544583-1772102510250-1,updated,39.52,0,40,B7-05-S0001-F01,true
447,69a0236e249d7321ce927dcf,BOX-PO-2026-198-2544584-1772102510250-2,updated,39.52,0,40,B7-05-S0001-F01,true
448,69dc90fca19ee8d30f4a0f14,BOX-PO-2026-771-M116608-1776062716161-13,updated,33.12,37.16,33,B7-05-S0001-F01,true
449,69de26a1007e05d7e741e752,BOX-PO-2026-1166-94384 14.04-1776166561519-14,updated,41.6,45.58,40,B7-05-S0001-F01,true
450,69de26a1007e05d7e741e756,BOX-PO-2026-1166-94384 14.04-1776166561519-18,updated,0,45.56,40,,false
451,69de26a1007e05d7e741e75b,BOX-PO-2026-1166-94384 14.04-1776166561519-23,updated,3.780000000000001,16.7,10,B7-05-S0001-F01,true
452,69945467f0a2c8b07dc414af,BOX-PO-2026-986-93070-1771328615255-51,updated,42.6,0,35,B7-05-S0001-F02,true
453,69945467f0a2c8b07dc414b3,BOX-PO-2026-986-18737-1771328615255-54,updated,50,0,36,B7-05-S0001-F02,true
454,69945467f0a2c8b07dc414b4,BOX-PO-2026-986-18737-1771328615255-55,updated,0.31399999999999295,0,24,B7-05-S0001-F02,true
455,69945467f0a2c8b07dc414c9,BOX-PO-2026-986-95583-1771328615255-70,updated,27,0,22,B7-05-S0001-F02,true
456,69945467f0a2c8b07dc414cd,BOX-PO-2026-986-92780-1771328615255-72,updated,43.8,0,36,B7-05-S0001-F02,true
457,69945467f0a2c8b07dc414eb,BOX-PO-2026-986-11121-1771328615255-94,updated,4.092999999999989,0,24,B7-05-S0001-F02,true
458,69945467f0a2c8b07dc414ec,BOX-PO-2026-986-11121-1771328615255-95,updated,2.149000000000008,0,24,B7-05-S0001-F02,true
459,69945467f0a2c8b07dc414ef,BOX-PO-2026-986-11121-1771328615255-98,updated,50,0,24,B7-05-S0001-F02,true
460,69945535f0a2c8b07dc4197a,BOX-PO-2026-415-2554104465-1771328821195-31,updated,48.6,0,39,B7-05-S0001-F02,true
461,69945535f0a2c8b07dc4198a,BOX-PO-2026-415-2583106212-1771328821195-43,updated,4.525999999999996,0,24,B7-05-S0001-F02,true
462,699d2bc84583baeaf6e8a766,BOX-PO-2026-419-2554106329-1771908040410-5,updated,3.406000000000006,0,40,B7-05-S0001-F02,true
463,699d2bc84583baeaf6e8a767,BOX-PO-2026-419-2554106329-1771908040410-6,updated,3.3360000000000056,0,37,B7-05-S0001-F02,true
464,699ec97ebbffbc1a171ffe73,BOX-PO-2026-419-2562102291-1772013950260-7,updated,60,0,24,B7-05-S0001-F02,true
465,699ee911587b8d1a7403ee42,BOX-PO-2026-998-92623-1772022033048-1,updated,0.11399999999999899,0,14,B7-05-S0001-F02,true
466,69a0236e249d7321ce927dd4,BOX-PO-2026-198-2544586-1772102510250-6,updated,23.76,0,24,B7-05-S0001-F02,true
467,69a0236e249d7321ce927dd7,BOX-PO-2026-198-2544586-1772102510250-9,updated,39.62,0,40,B7-05-S0001-F02,true
468,69a0236e249d7321ce927dda,BOX-PO-2026-198-2544587-1772102510250-11,updated,39.67,0,40,B7-05-S0001-F02,true
469,69a92c7793145c5b285a0dc9,BOX-PO-2026-101-58072-1772694647065-3,updated,52.46,0,24,B7-05-S0001-F02,true
470,69a92c7793145c5b285a0dca,BOX-PO-2026-101-58072-1772694647065-4,updated,27.046,0,13,B7-05-S0001-F02,true
471,69afd1c275ce3cd7dfb0548d,BOX-PO-2026-419-2554106342-1773130178596-2,updated,4.654999999999994,0,40,B7-05-S0001-F02,true
472,69c10cacbeea45a970c4b014,BOX-PO-2026-771-M0116400-1774259372220-20,updated,2.469999999999999,37.72,33,B7-05-S0001-F02,true
473,69c10cacbeea45a970c4b01b,BOX-PO-2026-771-M0116400-1774259372220-27,updated,3.6400000000000077,37.9,33,B7-05-S0001-F02,true
474,69945535f0a2c8b07dc4199a,BOX-PO-2026-415-2552307704-1771328821195-57,updated,60,0,44,B7-05-S0001-F03,true
475,69945535f0a2c8b07dc4199d,BOX-PO-2026-415-2552307704-1771328821195-60,updated,60,0,24,B7-05-S0001-F03,true
476,699d29704583baeaf6e8a6b2,BOX-PO-2026-087-2554106476-1771907440037-3,updated,55.42,0,40,B7-05-S0001-F03,true
477,699d29704583baeaf6e8a6b6,BOX-PO-2026-087-2554106476-1771907440037-7,updated,55.1,0,5,B7-05-S0001-F03,true
478,699d29704583baeaf6e8a6b7,BOX-PO-2026-087-2554106476-1771907440037-8,updated,55.52,0,40,B7-05-S0001-F03,true
479,699d29704583baeaf6e8a6b8,BOX-PO-2026-087-2554106476-1771907440037-9,updated,55.26,0,40,B7-05-S0001-F03,true
480,699d29704583baeaf6e8a6b9,BOX-PO-2026-087-2554106476-1771907440037-10,updated,55.24,0,40,B7-05-S0001-F03,true
481,699d29704583baeaf6e8a6be,BOX-PO-2026-087-2554106476-1771907440037-15,updated,55.12,0,40,B7-05-S0001-F03,true
482,69b52603a6225d28d31b2995,BOX-PO-2026-869-94383-1773479427763-6,updated,49.66,0,40,B7-05-S0001-F03,true
483,69b52603a6225d28d31b299e,BOX-PO-2026-869-94383-1773479427763-15,updated,49.9,0,40,B7-05-S0001-F03,true
484,69c3ac1fa7819fd050b0bd7b,BOX-PO-2026-419-2562102292-1774431263223-1,updated,60,61.9,24,B7-05-S0001-F03,true
485,69cb8951ff9f99209b66099e,BOX-PO-2026-869-94384-1774946641505-16,updated,41.6,45.42,40,B7-05-S0001-F03,true
486,69cb8951ff9f99209b66099f,BOX-PO-2026-869-94384-1774946641505-17,updated,22.932000000000006,45.26,19,B7-05-S0001-F03,true
487,69cb8951ff9f99209b6609a2,BOX-PO-2026-869-94384-1774946641505-20,updated,41.6,45.24,40,B7-05-S0001-F03,true
488,69cb8951ff9f99209b6609a3,BOX-PO-2026-869-94384-1774946641505-21,updated,41.6,45.34,40,B7-05-S0001-F03,true
489,69cb8951ff9f99209b6609a4,BOX-PO-2026-869-94384-1774946641505-22,updated,5.335999999999991,45.26,40,B7-05-S0001-F03,true
490,69cf478e7cd22f3f9dadb6e9,BOX-PO-2026-419-2562102317-1775191950328-8,updated,60,61.92,24,B7-05-S0001-F03,true
491,69e72a88f0694e7c1e231f1d,BOX-PO-2026-1056-94890-1776757384224-13,updated,49.7,53.14,40,B7-05-S0001-F03,true
492,69945535f0a2c8b07dc4195b,BOX-PO-2026-415-2454107622-1771328821195-6,updated,0.6680000000000001,0,6,B7-05-S0001-F04,true
493,699d9291c926fc0fe856c439,BOX-PO-2026-197-94539-1771934353577-3,updated,19.47099999999999,0,40,B7-05-S0001-F04,true
494,699d9291c926fc0fe856c43c,BOX-PO-2026-197-94539-1771934353577-6,updated,43.074,0,40,B7-05-S0001-F04,true
495,69a008a9249d7321ce925faa,BOX-PO-2026-087-2554106340-1772095657191-2,updated,51.9,0,40,B7-05-S0001-F04,true
496,69a008a9249d7321ce925fab,BOX-PO-2026-087-2554106340-1772095657191-3,updated,52,0,40,B7-05-S0001-F04,true
497,69a008a9249d7321ce925fac,BOX-PO-2026-087-2554106340-1772095657191-4,updated,52,0,40,B7-05-S0001-F04,true
498,69a008a9249d7321ce925fae,BOX-PO-2026-087-2554106340-1772095657191-6,updated,52,0,40,B7-05-S0001-F04,true
499,69a008a9249d7321ce925faf,BOX-PO-2026-087-2554106340-1772095657191-7,updated,52.2,0,40,B7-05-S0001-F04,true
500,69a008a9249d7321ce925fb1,BOX-PO-2026-087-2554106340-1772095657191-9,updated,52.2,0,40,B7-05-S0001-F04,true
501,69a008a9249d7321ce925fb3,BOX-PO-2026-087-2554106340-1772095657191-11,updated,52.1,0,40,B7-05-S0001-F04,true
502,69a008a9249d7321ce925fb5,BOX-PO-2026-087-2554106340-1772095657191-13,updated,51.9,0,40,B7-05-S0001-F04,true
503,69a03a657317942502214fc3,BOX-PO-2026-1009-2554104464-1772108389331-3,updated,46.3,0,39,B7-05-S0001-F04,true
504,69a03a657317942502214fc4,BOX-PO-2026-1009-2554104464-1772108389331-4,updated,48.3,0,45,B7-05-S0001-F04,true
505,69c257b1421268c3c1b2bd9b,BOX-PO-2026-869-23.03 - 94383-1774344112956-1,updated,46,49.64,40,B7-05-S0001-F04,true
506,69c257b1421268c3c1b2bda2,BOX-PO-2026-869-23.03 - 94383-1774344112956-8,updated,46,49.44,40,B7-05-S0001-F04,true
507,69c257b1421268c3c1b2bda4,BOX-PO-2026-869-23.03 - 94383-1774344112956-10,updated,46,49.52,40,B7-05-S0001-F04,true
508,69c257b1421268c3c1b2bda5,BOX-PO-2026-869-23.03 - 94383-1774344112956-11,updated,30.3,32.5,29,B7-05-S0001-F04,true
509,69c257b1421268c3c1b2bda6,BOX-PO-2026-869-23.03 - 94383-1774344112956-12,updated,46,49.58,40,B7-05-S0001-F04,true
510,69c257b1421268c3c1b2bda7,BOX-PO-2026-869-23.03 - 94383-1774344112956-13,updated,46,49.68,40,B7-05-S0001-F04,true
511,69945467f0a2c8b07dc41479,BOX-PO-2026-986-90383-1771328615255-11,updated,21.4,0,18,B7-05-S0002-F01,true
