inputBarcode,action,reason,coneId,issueTxnId,orderId,orderno,articleId,articleNumber,machineId,yarnCatalogId,yarnName,returnTxnId,returnTxnGroupKey,moaYarnReturnStatusBefore,moaYarnReturnStatusAfter
69b793d6a6225d28d31c13f2,returned,Cone returned empty and un-issued; return transaction created when possible,69b793d6a6225d28d31c1412,69bd0d424b4d6d957376d94f,69bcd826d795f08eb499bf54,ORD-000005,69bcd826d795f08eb499bf48,A5467,6943e19d75f1ed1d469e1445,6926a7b6a5ccbd9b84f7123d,Soft top-Black-Black-Rubber/Soft top,69f1eb0736706eb42837dd96,6926a7b6a5ccbd9b84f7123d|69bcd826d795f08eb499bf54|69bcd826d795f08eb499bf48|6943e19d75f1ed1d469e1445|ORD-000005|A5467,6993142f72fa03a7de6060e1:69bcd82bd795f08eb499c1fc:Pending,
69b793d6a6225d28d31c13f3,returned,Cone returned empty and un-issued; return transaction created when possible,69b793d6a6225d28d31c1413,69bd07354b4d6d957376d056,69bcd826d795f08eb499bf54,ORD-000005,69bcd826d795f08eb499bf4f,A6204,6943e19d75f1ed1d469e147a,6926a7b6a5ccbd9b84f7123d,Soft top-Black-Black-Rubber/Soft top,69f1eb0736706eb42837dd9c,6926a7b6a5ccbd9b84f7123d|69bcd826d795f08eb499bf54|69bcd826d795f08eb499bf4f|6943e19d75f1ed1d469e147a|ORD-000005|A6204,,
69b793d6a6225d28d31c13f4,returned,Cone returned empty and un-issued; return transaction created when possible,69b793d6a6225d28d31c1414,69bd377322f72a9b530cdec4,69bb99ae0490966d869d27c1,ORD-000004,69bbc0070490966d869d8523,A5436,6943e19c75f1ed1d469e1404,6926a7b6a5ccbd9b84f7123d,Soft top-Black-Black-Rubber/Soft top,69f1eb0836706eb42837ddb4,6926a7b6a5ccbd9b84f7123d|69bb99ae0490966d869d27c1|69bbc0070490966d869d8523|6943e19c75f1ed1d469e1404|ORD-000004|A5436,,
69b793d6a6225d28d31c13f5,returned,Cone returned empty and un-issued; return transaction created when possible,69b793d6a6225d28d31c1415,69b7dadaa6225d28d31ca371,69b558eaa6225d28d31bcfa0,ORD-000002,69b7ca8ea6225d28d31c6dee,A582,6943e19e75f1ed1d469e148a,6926a7b6a5ccbd9b84f7123d,Soft top-Black-Black-Rubber/Soft top,69f1eb0836706eb42837dda8,6926a7b6a5ccbd9b84f7123d|69b558eaa6225d28d31bcfa0|69b7ca8ea6225d28d31c6dee|6943e19e75f1ed1d469e148a|ORD-000002|A582,6993142f72fa03a7de606103:69b7ca8fa6225d28d31c6ea3:Pending,
69b793d6a6225d28d31c13f6,returned,Cone returned empty and un-issued; return transaction created when possible,69b793d6a6225d28d31c1416,69b7db6ca6225d28d31ca573,69b558eaa6225d28d31bcfa0,ORD-000002,69b7ca8ea6225d28d31c6dee,A582,6943e19e75f1ed1d469e148a,6926a7b6a5ccbd9b84f7123d,Soft top-Black-Black-Rubber/Soft top,69f1eb0836706eb42837dda8,6926a7b6a5ccbd9b84f7123d|69b558eaa6225d28d31bcfa0|69b7ca8ea6225d28d31c6dee|6943e19e75f1ed1d469e148a|ORD-000002|A582,6993142f72fa03a7de606103:69b7ca8fa6225d28d31c6ea3:Pending,
69b793d6a6225d28d31c13f8,returned,Cone returned empty and un-issued; return transaction created when possible,69b793d6a6225d28d31c1418,69bd0d174b4d6d957376d936,69bcd826d795f08eb499bf54,ORD-000005,69bcd826d795f08eb499bf48,A5467,6943e19d75f1ed1d469e1445,6926a7b6a5ccbd9b84f7123d,Soft top-Black-Black-Rubber/Soft top,69f1eb0736706eb42837dd96,6926a7b6a5ccbd9b84f7123d|69bcd826d795f08eb499bf54|69bcd826d795f08eb499bf48|6943e19d75f1ed1d469e1445|ORD-000005|A5467,6993142f72fa03a7de6060e1:69bcd82bd795f08eb499c1fc:Pending,
69b793d6a6225d28d31c13fa,returned,Cone returned empty and un-issued; return transaction created when possible,69b793d6a6225d28d31c141a,69bd0d494b4d6d957376d968,69bcd826d795f08eb499bf54,ORD-000005,69bcd826d795f08eb499bf48,A5467,6943e19d75f1ed1d469e1445,6926a7b6a5ccbd9b84f7123d,Soft top-Black-Black-Rubber/Soft top,69f1eb0736706eb42837dd96,6926a7b6a5ccbd9b84f7123d|69bcd826d795f08eb499bf54|69bcd826d795f08eb499bf48|6943e19d75f1ed1d469e1445|ORD-000005|A5467,6993142f72fa03a7de6060e1:69bcd82bd795f08eb499c1fc:Pending,
69b79422a6225d28d31c15ab,returned,Cone returned empty and un-issued; return transaction created when possible,69b79422a6225d28d31c15c1,69cb821fff9f99209b65e44b,69ca497e0ab7021c82e521f8,ORD-000013,69ca497e0ab7021c82e521d6,A6321,6943e19b75f1ed1d469e13a5,6926a7b9a5ccbd9b84f72035,70/2-Olive-Olive-Nylon/Nylon,69f1eb0836706eb42837ddba,6926a7b9a5ccbd9b84f72035|69ca497e0ab7021c82e521f8|69ca497e0ab7021c82e521d6|6943e19b75f1ed1d469e13a5|ORD-000013|A6321,6993142f72fa03a7de60609c:69ca497f0ab7021c82e522b9:In Progress,
69b79422a6225d28d31c15ad,returned,Cone returned empty and un-issued; return transaction created when possible,69b79422a6225d28d31c15c3,69ca5ac20ab7021c82e59840,69ca4a680ab7021c82e52740,ORD-000014,69ca4a680ab7021c82e5273b,A050,6943e19c75f1ed1d469e1411,6926a7b9a5ccbd9b84f72035,70/2-Olive-Olive-Nylon/Nylon,69f1eb0936706eb42837ddc2,6926a7b9a5ccbd9b84f72035|69ca4a680ab7021c82e52740|69ca4a680ab7021c82e5273b|6943e19c75f1ed1d469e1411|ORD-000014|A050,6993142f72fa03a7de6060cb:69ca4a690ab7021c82e52770:In Progress,
69b79422a6225d28d31c15b2,returned,Cone returned empty and un-issued; return transaction created when possible,69b79422a6225d28d31c15c8,69cd063eff9f99209b6b1e56,69cb8d9bff9f99209b66214a,ORD-000015,69cb8d9bff9f99209b66213b,A6149,6943e19d75f1ed1d469e1461,6926a7b9a5ccbd9b84f72035,70/2-Olive-Olive-Nylon/Nylon,69f1eb0936706eb42837ddca,6926a7b9a5ccbd9b84f72035|69cb8d9bff9f99209b66214a|69cb8d9bff9f99209b66213b|6943e19d75f1ed1d469e1461|ORD-000015|A6149,6993142f72fa03a7de6060ef:69cb8d9dff9f99209b6622c2:In Progress,
69b79422a6225d28d31c15b4,returned,Cone returned empty and un-issued; return transaction created when possible,69b79422a6225d28d31c15ca,69cf54427cd22f3f9dadf1e5,69ca497e0ab7021c82e521f8,ORD-000013,69ca497e0ab7021c82e521f6,A6310,6943e19c75f1ed1d469e13fc,6926a7b9a5ccbd9b84f72035,70/2-Olive-Olive-Nylon/Nylon,69f1ead336706eb42837d7c8,6926a7b9a5ccbd9b84f72035|69ca497e0ab7021c82e521f8|69ca497e0ab7021c82e521f6|6943e19c75f1ed1d469e13fc|ORD-000013|A6310,6993142f72fa03a7de6060c1:69ca49810ab7021c82e5240d:Pending,
69b79422a6225d28d31c15b8,returned,Cone returned empty and un-issued; return transaction created when possible,69b79422a6225d28d31c15ce,,,,,,,,,,,,
69b7956da6225d28d31c1874,returned,Cone returned empty and un-issued; return transaction created when possible,69b7956da6225d28d31c188b,69bb97af0490966d869d21c6,69ba257a946af246e96a0680,ORD-000003,69ba257a946af246e96a067e,A6171,6943e19d75f1ed1d469e1476,6926a7b9a5ccbd9b84f72009,70/2-Light Grey Melange-Light Grey Melange-Nylon/Nylon,69f1eb0936706eb42837ddd2,6926a7b9a5ccbd9b84f72009|69ba257a946af246e96a0680|69ba257a946af246e96a067e|6943e19d75f1ed1d469e1476|ORD-000003|A6171,,
69b7956da6225d28d31c1875,returned,Cone returned empty and un-issued; return transaction created when possible,69b7956da6225d28d31c188c,,,,,,,,,,,,
69b7956da6225d28d31c1876,returned,Cone returned empty and un-issued; return transaction created when possible,69b7956da6225d28d31c188d,,,,,,,,,,,,
69b7956da6225d28d31c1877,returned,Cone returned empty and un-issued; return transaction created when possible,69b7956da6225d28d31c188e,69be9ee2beea45a970c3424c,69bcd826d795f08eb499bf54,ORD-000005,69be97eabeea45a970c3013b,A146,6943e19d75f1ed1d469e1465,6926a7b9a5ccbd9b84f72009,70/2-Light Grey Melange-Light Grey Melange-Nylon/Nylon,69f1eb0936706eb42837ddda,6926a7b9a5ccbd9b84f72009|69bcd826d795f08eb499bf54|69be97eabeea45a970c3013b|6943e19d75f1ed1d469e1465|ORD-000005|A146,,
69b7956da6225d28d31c1879,returned,Cone returned empty and un-issued; return transaction created when possible,69b7956da6225d28d31c1890,69b9365f6337f93f422fa754,69ba257a946af246e96a0680,ORD-000003,69ba257a946af246e96a067e,A6171,6943e19d75f1ed1d469e1476,6926a7b9a5ccbd9b84f72009,70/2-Light Grey Melange-Light Grey Melange-Nylon/Nylon,69f1eb0936706eb42837ddd2,6926a7b9a5ccbd9b84f72009|69ba257a946af246e96a0680|69ba257a946af246e96a067e|6943e19d75f1ed1d469e1476|ORD-000003|A6171,,
69b7956da6225d28d31c187b,returned,Cone returned empty and un-issued; return transaction created when possible,69b7956da6225d28d31c1892,69bd2bb569d59c99e7e6ee1e,69bcd826d795f08eb499bf54,ORD-000005,69bcd826d795f08eb499bf2a,A5931,6943e19b75f1ed1d469e13aa,6926a7b9a5ccbd9b84f72009,70/2-Light Grey Melange-Light Grey Melange-Nylon/Nylon,69f1eb0a36706eb42837dde2,6926a7b9a5ccbd9b84f72009|69bcd826d795f08eb499bf54|69bcd826d795f08eb499bf2a|6943e19b75f1ed1d469e13aa|ORD-000005|A5931,,
69b7956da6225d28d31c187f,returned,Cone returned empty and un-issued; return transaction created when possible,69b7956da6225d28d31c1896,,,,,,,,,,,,
69b7956da6225d28d31c1880,returned,Cone returned empty and un-issued; return transaction created when possible,69b7956da6225d28d31c1897,69bcd34ad795f08eb499b537,69bb99ae0490966d869d27c1,ORD-000004,69bb99ae0490966d869d27c0,A5448,6943e19b75f1ed1d469e13dc,6926a7b9a5ccbd9b84f72009,70/2-Light Grey Melange-Light Grey Melange-Nylon/Nylon,69f1eb0a36706eb42837ddea,6926a7b9a5ccbd9b84f72009|69bb99ae0490966d869d27c1|69bb99ae0490966d869d27c0|6943e19b75f1ed1d469e13dc|ORD-000004|A5448,,
69b7956da6225d28d31c1881,returned,Cone returned empty and un-issued; return transaction created when possible,69b7956da6225d28d31c1898,,,,,,,,,,,,
69b7956da6225d28d31c1882,returned,Cone returned empty and un-issued; return transaction created when possible,69b7956da6225d28d31c1899,,,,,,,,,,,,
69b7956da6225d28d31c1883,returned,Cone returned empty and un-issued; return transaction created when possible,69b7956da6225d28d31c189a,69bb979e0490966d869d2195,69ba257a946af246e96a0680,ORD-000003,69ba257a946af246e96a067e,A6171,6943e19d75f1ed1d469e1476,6926a7b9a5ccbd9b84f72009,70/2-Light Grey Melange-Light Grey Melange-Nylon/Nylon,69f1eb0936706eb42837ddd2,6926a7b9a5ccbd9b84f72009|69ba257a946af246e96a0680|69ba257a946af246e96a067e|6943e19d75f1ed1d469e1476|ORD-000003|A6171,,
69b7956da6225d28d31c1884,returned,Cone returned empty and un-issued; return transaction created when possible,69b7956da6225d28d31c189b,69b9366f6337f93f422fa76d,69ba257a946af246e96a0680,ORD-000003,69ba257a946af246e96a067e,A6171,6943e19d75f1ed1d469e1476,6926a7b9a5ccbd9b84f72009,70/2-Light Grey Melange-Light Grey Melange-Nylon/Nylon,69f1eb0936706eb42837ddd2,6926a7b9a5ccbd9b84f72009|69ba257a946af246e96a0680|69ba257a946af246e96a067e|6943e19d75f1ed1d469e1476|ORD-000003|A6171,,
69b7956da6225d28d31c1885,returned,Cone returned empty and un-issued; return transaction created when possible,69b7956da6225d28d31c189c,,,,,,,,,,,,
69b7956da6225d28d31c1886,returned,Cone returned empty and un-issued; return transaction created when possible,69b7956da6225d28d31c189d,,,,,,,,,,,,
69b7a1c2a6225d28d31c2e7b,returned,Cone returned empty and un-issued; return transaction created when possible,69b7a1c2a6225d28d31c2e82,,,,,,,,,,,,
69b7a1c2a6225d28d31c2e7c,returned,Cone returned empty and un-issued; return transaction created when possible,69b7a1c2a6225d28d31c2e83,,,,,,,,,,,,
69b7a1c2a6225d28d31c2e7d,returned,Cone returned empty and un-issued; return transaction created when possible,69b7a1c2a6225d28d31c2e84,69b7bceba6225d28d31c5b80,69b5128bbe0ce216017e9eaa,ORD-000001,69b5128bbe0ce216017e9ea5,A6196,6943e19e75f1ed1d469e1486,692e7cbcabe3fbc58a86e504,20/70-Brown-Brown-Nylon/Spandex,69f1eb0536706eb42837dd66,692e7cbcabe3fbc58a86e504|69b5128bbe0ce216017e9eaa|69b5128bbe0ce216017e9ea5|6943e19e75f1ed1d469e1486|ORD-000001|A6196,,
69b7a1c2a6225d28d31c2e7e,returned,Cone returned empty and un-issued; return transaction created when possible,69b7a1c2a6225d28d31c2e85,69c13141beea45a970c55e2e,69bcd826d795f08eb499bf54,ORD-000005,69be27fc22f72a9b530dddbc,A5456,6943e19d75f1ed1d469e1476,692e7cbcabe3fbc58a86e504,20/70-Brown-Brown-Nylon/Spandex,69f1eb0a36706eb42837ddf2,692e7cbcabe3fbc58a86e504|69bcd826d795f08eb499bf54|69be27fc22f72a9b530dddbc|6943e19d75f1ed1d469e1476|ORD-000005|A5456,6993142f72fa03a7de6060f9:69c12f0bbeea45a970c54ee2:Pending,
69b7a1c2a6225d28d31c2e7f,returned,Cone returned empty and un-issued; return transaction created when possible,69b7a1c2a6225d28d31c2e86,69b7bce0a6225d28d31c5b67,69b5128bbe0ce216017e9eaa,ORD-000001,69b5128bbe0ce216017e9ea5,A6196,6943e19e75f1ed1d469e1486,692e7cbcabe3fbc58a86e504,20/70-Brown-Brown-Nylon/Spandex,69f1eb0536706eb42837dd66,692e7cbcabe3fbc58a86e504|69b5128bbe0ce216017e9eaa|69b5128bbe0ce216017e9ea5|6943e19e75f1ed1d469e1486|ORD-000001|A6196,,
69b7a1e9a6225d28d31c2f1b,returned,Cone returned empty and un-issued; return transaction created when possible,69b7a1e9a6225d28d31c2f20,69bb99cc0490966d869d28f7,69b5128bbe0ce216017e9eaa,ORD-000001,69b5128bbe0ce216017e9ea5,A6196,6943e19e75f1ed1d469e1486,692e7cbcabe3fbc58a86e504,20/70-Brown-Brown-Nylon/Spandex,69f1eb0536706eb42837dd66,692e7cbcabe3fbc58a86e504|69b5128bbe0ce216017e9eaa|69b5128bbe0ce216017e9ea5|6943e19e75f1ed1d469e1486|ORD-000001|A6196,,
69b7a49ea6225d28d31c362c,returned,Cone returned empty and un-issued; return transaction created when possible,69b7a49ea6225d28d31c363e,69c4fc620e0b0fee62daa743,69c25222421268c3c1b2a25a,ORD-000007,69c25222421268c3c1b2a24e,A5440,6943e19c75f1ed1d469e13ee,692e7cbdabe3fbc58a86e615,20/70-Light Grey Melange-Light Grey Melange-Nylon/Spandex,69f1eac336706eb42837d5e6,692e7cbdabe3fbc58a86e615|69c25222421268c3c1b2a25a|69c25222421268c3c1b2a24e|6943e19c75f1ed1d469e13ee|ORD-000007|A5440,6993142f72fa03a7de6060bb:69c25223421268c3c1b2a30f:In Progress,
69b7a49ea6225d28d31c3630,returned,Cone returned empty and un-issued; return transaction created when possible,69b7a49ea6225d28d31c3642,,,,,,,,,,,,
69b7a49ea6225d28d31c3633,returned,Cone returned empty and un-issued; return transaction created when possible,69b7a49ea6225d28d31c3645,69c26680421268c3c1b39693,69c25222421268c3c1b2a25a,ORD-000007,69c25222421268c3c1b2a255,A231,6943e19d75f1ed1d469e144d,692e7cbdabe3fbc58a86e615,20/70-Light Grey Melange-Light Grey Melange-Nylon/Spandex,69f1eb0a36706eb42837ddfa,692e7cbdabe3fbc58a86e615|69c25222421268c3c1b2a25a|69c25222421268c3c1b2a255|6943e19d75f1ed1d469e144d|ORD-000007|A231,6993142f72fa03a7de6060e5:69c25224421268c3c1b2a386:Pending,
69b7a49ea6225d28d31c3638,returned,Cone returned empty and un-issued; return transaction created when possible,69b7a49ea6225d28d31c364a,69c26669421268c3c1b3965d,69c25222421268c3c1b2a25a,ORD-000007,69c25222421268c3c1b2a255,A231,6943e19d75f1ed1d469e144d,692e7cbdabe3fbc58a86e615,20/70-Light Grey Melange-Light Grey Melange-Nylon/Spandex,69f1eb0a36706eb42837ddfa,692e7cbdabe3fbc58a86e615|69c25222421268c3c1b2a25a|69c25222421268c3c1b2a255|6943e19d75f1ed1d469e144d|ORD-000007|A231,6993142f72fa03a7de6060e5:69c25224421268c3c1b2a386:Pending,
69b7a49ea6225d28d31c3639,returned,Cone returned empty and un-issued; return transaction created when possible,69b7a49ea6225d28d31c364b,69bcd356d795f08eb499b585,69bb99ae0490966d869d27c1,ORD-000004,69bb99ae0490966d869d27c0,A5448,6943e19b75f1ed1d469e13dc,692e7cbdabe3fbc58a86e615,20/70-Light Grey Melange-Light Grey Melange-Nylon/Spandex,69f1eb0b36706eb42837de02,692e7cbdabe3fbc58a86e615|69bb99ae0490966d869d27c1|69bb99ae0490966d869d27c0|6943e19b75f1ed1d469e13dc|ORD-000004|A5448,,
69b7a49ea6225d28d31c363a,returned,Cone returned empty and un-issued; return transaction created when possible,69b7a49ea6225d28d31c364c,69bcd360d795f08eb499b59e,69bb99ae0490966d869d27c1,ORD-000004,69bb99ae0490966d869d27c0,A5448,6943e19b75f1ed1d469e13dc,692e7cbdabe3fbc58a86e615,20/70-Light Grey Melange-Light Grey Melange-Nylon/Spandex,69f1eb0b36706eb42837de02,692e7cbdabe3fbc58a86e615|69bb99ae0490966d869d27c1|69bb99ae0490966d869d27c0|6943e19b75f1ed1d469e13dc|ORD-000004|A5448,,
69b7a64ca6225d28d31c3c90,returned,Cone returned empty and un-issued; return transaction created when possible,69b7a64ca6225d28d31c3ca0,69b8f00c6337f93f422f1b22,69b558eaa6225d28d31bcfa0,ORD-000002,69b7ca8ea6225d28d31c6dd6,A6143,6943e19d75f1ed1d469e1469,6926a7b6a5ccbd9b84f71269,Soft top-Dark Grey-Dark Grey-Rubber/Soft top,69f1eb0b36706eb42837de0a,6926a7b6a5ccbd9b84f71269|69b558eaa6225d28d31bcfa0|69b7ca8ea6225d28d31c6dd6|6943e19d75f1ed1d469e1469|ORD-000002|A6143,,
69b7a64ca6225d28d31c3c91,returned,Cone returned empty and un-issued; return transaction created when possible,69b7a64ca6225d28d31c3ca1,69bceaaf500e0993b26cbc31,69bb99ae0490966d869d27c1,ORD-000004,69bbbf3b0490966d869d814f,A145,6943e19e75f1ed1d469e148e,6926a7b6a5ccbd9b84f71269,Soft top-Dark Grey-Dark Grey-Rubber/Soft top,69f1eacb36706eb42837d6e2,6926a7b6a5ccbd9b84f71269|69bb99ae0490966d869d27c1|69bbbf3b0490966d869d814f|6943e19e75f1ed1d469e148e|ORD-000004|A145,6993142f72fa03a7de606105:69bbbf3d0490966d869d81e8:Pending,
69b7a64ca6225d28d31c3c92,returned,Cone returned empty and un-issued; return transaction created when possible,69b7a64ca6225d28d31c3ca2,,,,,,,,,,,,
69b7a64ca6225d28d31c3c93,returned,Cone returned empty and un-issued; return transaction created when possible,69b7a64ca6225d28d31c3ca3,,,,,,,,,,,,
69b7a64ca6225d28d31c3c94,returned,Cone returned empty and un-issued; return transaction created when possible,69b7a64ca6225d28d31c3ca4,69b8eff46337f93f422f1ae8,69b558eaa6225d28d31bcfa0,ORD-000002,69b7ca8ea6225d28d31c6dd6,A6143,6943e19d75f1ed1d469e1469,6926a7b6a5ccbd9b84f71269,Soft top-Dark Grey-Dark Grey-Rubber/Soft top,69f1eb0b36706eb42837de0a,6926a7b6a5ccbd9b84f71269|69b558eaa6225d28d31bcfa0|69b7ca8ea6225d28d31c6dd6|6943e19d75f1ed1d469e1469|ORD-000002|A6143,,
69b7a64ca6225d28d31c3c95,returned,Cone returned empty and un-issued; return transaction created when possible,69b7a64ca6225d28d31c3ca5,69b8f0126337f93f422f1b3b,69b558eaa6225d28d31bcfa0,ORD-000002,69b7ca8ea6225d28d31c6dd6,A6143,6943e19d75f1ed1d469e1469,6926a7b6a5ccbd9b84f71269,Soft top-Dark Grey-Dark Grey-Rubber/Soft top,69f1eb0b36706eb42837de0a,6926a7b6a5ccbd9b84f71269|69b558eaa6225d28d31bcfa0|69b7ca8ea6225d28d31c6dd6|6943e19d75f1ed1d469e1469|ORD-000002|A6143,,
69b7a64ca6225d28d31c3c96,returned,Cone returned empty and un-issued; return transaction created when possible,69b7a64ca6225d28d31c3ca6,,,,,,,,,,,,
69b7a64ca6225d28d31c3c98,returned,Cone returned empty and un-issued; return transaction created when possible,69b7a64ca6225d28d31c3ca8,,,,,,,,,,,,
69b7a64ca6225d28d31c3c9a,returned,Cone returned empty and un-issued; return transaction created when possible,69b7a64ca6225d28d31c3caa,69bbd8923ef6c88b19c74da4,69bb99ae0490966d869d27c1,ORD-000004,69bbc1020490966d869d88c1,A572,6943e19d75f1ed1d469e1451,6926a7b6a5ccbd9b84f71269,Soft top-Dark Grey-Dark Grey-Rubber/Soft top,69f1eb0b36706eb42837de12,6926a7b6a5ccbd9b84f71269|69bb99ae0490966d869d27c1|69bbc1020490966d869d88c1|6943e19d75f1ed1d469e1451|ORD-000004|A572,,
69b7a64ca6225d28d31c3c9b,returned,Cone returned empty and un-issued; return transaction created when possible,69b7a64ca6225d28d31c3cab,,,,,,,,,,,,
69b7a64ca6225d28d31c3c9d,returned,Cone returned empty and un-issued; return transaction created when possible,69b7a64ca6225d28d31c3cad,,,,,,,,,,,,
69b7a64ca6225d28d31c3c9f,returned,Cone returned empty and un-issued; return transaction created when possible,69b7a64ca6225d28d31c3caf,69b7c4fba6225d28d31c6585,69b558eaa6225d28d31bcfa0,ORD-000002,69b558eaa6225d28d31bcf9e,A101,6943e19b75f1ed1d469e13b9,6926a7b6a5ccbd9b84f71269,Soft top-Dark Grey-Dark Grey-Rubber/Soft top,69f1eaed36706eb42837da92,6926a7b6a5ccbd9b84f71269|69b558eaa6225d28d31bcfa0|69b558eaa6225d28d31bcf9e|6943e19b75f1ed1d469e13b9|ORD-000002|A101,6993142f72fa03a7de6060a5:69b558eaa6225d28d31bcfc4:Pending,
69b7b172a6225d28d31c519a,returned,Cone returned empty and un-issued; return transaction created when possible,69b7b172a6225d28d31c51c2,69b7d875a6225d28d31c9c7f,69b558eaa6225d28d31bcfa0,ORD-000002,69b7ca8ea6225d28d31c6dee,A582,6943e19e75f1ed1d469e148a,6926a7b7a5ccbd9b84f71651,30s-Black-Black-Cotton/Compact,69f1eb0b36706eb42837de1a,6926a7b7a5ccbd9b84f71651|69b558eaa6225d28d31bcfa0|69b7ca8ea6225d28d31c6dee|6943e19e75f1ed1d469e148a|ORD-000002|A582,6993142f72fa03a7de606103:69b7ca8fa6225d28d31c6ea3:Pending,
69b7b172a6225d28d31c519b,returned,Cone returned empty and un-issued; return transaction created when possible,69b7b172a6225d28d31c51c3,69b7d82ea6225d28d31c9b95,69b558eaa6225d28d31bcfa0,ORD-000002,69b7ca8ea6225d28d31c6dee,A582,6943e19e75f1ed1d469e148a,6926a7b7a5ccbd9b84f71651,30s-Black-Black-Cotton/Compact,69f1eb0b36706eb42837de1a,6926a7b7a5ccbd9b84f71651|69b558eaa6225d28d31bcfa0|69b7ca8ea6225d28d31c6dee|6943e19e75f1ed1d469e148a|ORD-000002|A582,6993142f72fa03a7de606103:69b7ca8fa6225d28d31c6ea3:Pending,
69b7b172a6225d28d31c519d,returned,Cone returned empty and un-issued; return transaction created when possible,69b7b172a6225d28d31c51c5,69b7d951a6225d28d31c9f35,69b558eaa6225d28d31bcfa0,ORD-000002,69b7ca8ea6225d28d31c6dee,A582,6943e19e75f1ed1d469e148a,6926a7b7a5ccbd9b84f71651,30s-Black-Black-Cotton/Compact,69f1eb0b36706eb42837de1a,6926a7b7a5ccbd9b84f71651|69b558eaa6225d28d31bcfa0|69b7ca8ea6225d28d31c6dee|6943e19e75f1ed1d469e148a|ORD-000002|A582,6993142f72fa03a7de606103:69b7ca8fa6225d28d31c6ea3:Pending,
69b7b172a6225d28d31c519e,returned,Cone returned empty and un-issued; return transaction created when possible,69b7b172a6225d28d31c51c6,69b7d808a6225d28d31c9b02,69b558eaa6225d28d31bcfa0,ORD-000002,69b7ca8ea6225d28d31c6dee,A582,6943e19e75f1ed1d469e148a,6926a7b7a5ccbd9b84f71651,30s-Black-Black-Cotton/Compact,69f1eb0b36706eb42837de1a,6926a7b7a5ccbd9b84f71651|69b558eaa6225d28d31bcfa0|69b7ca8ea6225d28d31c6dee|6943e19e75f1ed1d469e148a|ORD-000002|A582,6993142f72fa03a7de606103:69b7ca8fa6225d28d31c6ea3:Pending,
69b7b172a6225d28d31c519f,returned,Cone returned empty and un-issued; return transaction created when possible,69b7b172a6225d28d31c51c7,69b7d8b5a6225d28d31c9d76,69b558eaa6225d28d31bcfa0,ORD-000002,69b7ca8ea6225d28d31c6dee,A582,6943e19e75f1ed1d469e148a,6926a7b7a5ccbd9b84f71651,30s-Black-Black-Cotton/Compact,69f1eb0b36706eb42837de1a,6926a7b7a5ccbd9b84f71651|69b558eaa6225d28d31bcfa0|69b7ca8ea6225d28d31c6dee|6943e19e75f1ed1d469e148a|ORD-000002|A582,6993142f72fa03a7de606103:69b7ca8fa6225d28d31c6ea3:Pending,
69b7b172a6225d28d31c51a0,returned,Cone returned empty and un-issued; return transaction created when possible,69b7b172a6225d28d31c51c8,69b7d8a8a6225d28d31c9d2b,69b558eaa6225d28d31bcfa0,ORD-000002,69b7ca8ea6225d28d31c6dee,A582,6943e19e75f1ed1d469e148a,6926a7b7a5ccbd9b84f71651,30s-Black-Black-Cotton/Compact,69f1eb0b36706eb42837de1a,6926a7b7a5ccbd9b84f71651|69b558eaa6225d28d31bcfa0|69b7ca8ea6225d28d31c6dee|6943e19e75f1ed1d469e148a|ORD-000002|A582,6993142f72fa03a7de606103:69b7ca8fa6225d28d31c6ea3:Pending,
69b7b172a6225d28d31c51a1,returned,Cone returned empty and un-issued; return transaction created when possible,69b7b172a6225d28d31c51c9,,,,,,,,,,,,
69b7b172a6225d28d31c51a2,returned,Cone returned empty and un-issued; return transaction created when possible,69b7b172a6225d28d31c51ca,69b7d95aa6225d28d31c9f5c,69b558eaa6225d28d31bcfa0,ORD-000002,69b7ca8ea6225d28d31c6dee,A582,6943e19e75f1ed1d469e148a,6926a7b7a5ccbd9b84f71651,30s-Black-Black-Cotton/Compact,69f1eb0b36706eb42837de1a,6926a7b7a5ccbd9b84f71651|69b558eaa6225d28d31bcfa0|69b7ca8ea6225d28d31c6dee|6943e19e75f1ed1d469e148a|ORD-000002|A582,6993142f72fa03a7de606103:69b7ca8fa6225d28d31c6ea3:Pending,
69b7b172a6225d28d31c51a3,returned,Cone returned empty and un-issued; return transaction created when possible,69b7b172a6225d28d31c51cb,69b7d89fa6225d28d31c9d12,69b558eaa6225d28d31bcfa0,ORD-000002,69b7ca8ea6225d28d31c6dee,A582,6943e19e75f1ed1d469e148a,6926a7b7a5ccbd9b84f71651,30s-Black-Black-Cotton/Compact,69f1eb0b36706eb42837de1a,6926a7b7a5ccbd9b84f71651|69b558eaa6225d28d31bcfa0|69b7ca8ea6225d28d31c6dee|6943e19e75f1ed1d469e148a|ORD-000002|A582,6993142f72fa03a7de606103:69b7ca8fa6225d28d31c6ea3:Pending,
